id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251120_181926_900369,39.065625,0.06899999999999999,0.116475,-2.225,-3.6,39.515625,39.4171875,40.1765625,39.7828125,-0.011488645,-0.008980329,-0.028427243,-0.018347660249999998,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181926_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181926_900369.jpg,0.8,0.812363,0.788716,0.789695,0.803863
20251120_181926_900369,39.20625,0.05829999999999999,0.11495,-2.2300000000000004,-3.6,39.768750000000004,39.628125,40.359375,39.965625,-0.014306770000000003,-0.010735224000000002,-0.029397839000000002,-0.0193542805,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181926_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181926_900369.jpg,0.8,0.812363,0.789514,0.793416,0.803826
20251120_181926_900369,39.346875,0.0476,0.113425,-2.2350000000000003,-3.6,40.021875,39.8390625,40.5421875,40.1484375,-0.017124894999999998,-0.012490119,-0.030368435000000003,-0.02036090075,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181926_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181926_900369.jpg,0.8,0.812363,0.791864,0.796320,0.803835
20251120_181927_150369,39.4875,0.0369,0.1119,-2.24,-3.6,40.275,40.05,40.725,40.33125,-0.01994302,-0.014245014,-0.031339031,-0.021367521,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_150369.jpg,0.8,0.774285,0.795239,0.792565,0.813509
20251120_181927_150369,39.6421875,0.03605,0.11775000000000001,-2.25,-3.6,40.4859375,40.246874999999996,40.893750000000004,40.528124999999996,-0.0212686255,-0.015241965250000001,-0.03156878950000001,-0.022337001250000002,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_150369.jpg,0.8,0.774285,0.797714,0.790278,0.813606
20251120_181927_150369,39.796875,0.0352,0.1236,-2.26,-3.6,40.696875,40.443749999999994,41.0625,40.724999999999994,-0.022594231,-0.0162389165,-0.031798548,-0.0233064815,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_150369.jpg,0.8,0.774285,0.799470,0.788912,0.813637
20251120_181927_150369,39.9515625,0.03435,0.12945,-2.27,-3.6,40.9078125,40.640625,41.23125,40.921875,-0.0239198365,-0.01723586775,-0.032028306500000006,-0.024275961750000002,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_150369.jpg,0.8,0.774285,0.800547,0.788093,0.813596
20251120_181927_400369,40.10625,0.0335,0.1353,-2.28,-3.6,41.11875,40.8375,41.4,41.11875,-0.025245442,-0.018232819,-0.032258065,-0.025245442,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_400369.jpg,0.8,0.786379,0.801128,0.789609,0.808232
20251120_181927_400369,40.303125,0.04075000000000001,0.136075,-2.25,-3.4499999999999997,41.3296875,41.090625,41.68125,41.4703125,-0.02546778175,-0.0195205565,-0.0341660385,-0.028906571250000006,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_400369.jpg,0.8,0.786379,0.801459,0.790739,0.808221
20251120_181927_400369,40.5,0.048000000000000015,0.13685,-2.2199999999999998,-3.3,41.540625,41.34375,41.9625,41.821875,-0.0256901215,-0.020808294,-0.03607401200000001,-0.03256770050000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_400369.jpg,0.8,0.786379,0.801754,0.791591,0.808231
20251120_181927_400369,40.696875,0.05525000000000002,0.137625,-2.19,-3.1499999999999995,41.7515625,41.596875000000004,42.24375,42.1734375,-0.02591246125,-0.022096031500000002,-0.03798198550000001,-0.03622882975000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_400369.jpg,0.8,0.786379,0.801913,0.792228,0.808320
20251120_181927_650369,40.89375,0.06249999999999998,0.1384,-2.1600000000000006,-2.9999999999999964,41.9625,41.85,42.525,42.525,-0.02613480100000001,-0.02338376900000001,-0.03988995900000001,-0.039889959,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_650369.jpg,0.8,0.792456,0.801416,0.793586,0.835240
20251120_181927_650369,41.034375,0.057199999999999994,0.1401,-2.2225,-2.1999999999999993,42.2015625,42.075,42.7640625,42.665625,-0.0284206395,-0.02533972625,-0.04212913825,-0.039754647000000004,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_650369.jpg,0.8,0.792456,0.800697,0.794450,0.835319
20251120_181927_650369,41.175,0.05189999999999999,0.1418,-2.285,-1.3999999999999981,42.440625000000004,42.300000000000004,43.003125000000004,42.80625,-0.030706478000000002,-0.027295683500000004,-0.044368317500000004,-0.039619335,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_650369.jpg,0.8,0.792456,0.800348,0.795020,0.835296
20251120_181927_650369,41.315625,0.04659999999999999,0.1435,-2.3475,-0.5999999999999974,42.6796875,42.525,43.2421875,42.946875,-0.03299231650000001,-0.029251640750000005,-0.046607496750000005,-0.039484023,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_650369.jpg,0.8,0.792456,0.800547,0.795462,0.835213
20251120_181927_900369,41.45625,0.041300000000000024,0.1452,-2.4099999999999997,0.20000000000000034,42.91875,42.75,43.48125,43.0875,-0.035278155,-0.031207598000000007,-0.048846676,-0.03934871100000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_900369.jpg,0.8,0.787835,0.801213,0.795185,0.832273
20251120_181927_900369,41.6671875,0.046275000000000024,0.142675,-2.3049999999999997,0.27500000000000036,43.143750000000004,43.03125,43.734375,43.3828125,-0.03543468,-0.03271420925000001,-0.0496004325,-0.04114717150000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_900369.jpg,0.8,0.787835,0.801334,0.795017,0.832156
20251120_181927_900369,41.878125,0.051250000000000004,0.14015,-2.2,0.35,43.368750000000006,43.3125,43.9875,43.678124999999994,-0.035591205,-0.0342208205,-0.050354189,-0.042945632,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_900369.jpg,0.8,0.787835,0.800916,0.794843,0.832045
20251120_181927_900369,42.0890625,0.056225,0.137625,-2.095,0.42500000000000004,43.59375,43.59375,44.240625,43.973437499999996,-0.035747730000000005,-0.035727431750000004,-0.0511079455,-0.0447440925,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181927_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181927_900369.jpg,0.8,0.787835,0.799724,0.794550,0.831877
20251120_181928_150369,42.3,0.0612,0.1351,-1.99,0.5,43.81875,43.875,44.49375,44.26875,-0.035904255,-0.037234043,-0.051861702,-0.046542553,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_150369.jpg,0.8,0.730623,0.797052,0.784870,0.829612
20251120_181928_150369,42.525,0.04742499999999998,0.13625,-1.8224999999999998,0.475,44.015625,44.0015625,44.71875,44.4234375,-0.035066212,-0.034761469749999996,-0.051591589,-0.04467253975,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_150369.jpg,0.8,0.730623,0.796122,0.777431,0.829527
20251120_181928_150369,42.75,0.03364999999999997,0.1374,-1.6549999999999996,0.44999999999999996,44.212500000000006,44.128125000000004,44.94375,44.578125,-0.034228169,-0.0322888965,-0.051321476,-0.04280252649999999,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_150369.jpg,0.8,0.730623,0.797819,0.771944,0.829563
20251120_181928_150369,42.975,0.019875000000000018,0.13854999999999998,-1.4875000000000003,0.42500000000000004,44.409375000000004,44.2546875,45.168749999999996,44.7328125,-0.033390126000000006,-0.029816323250000002,-0.051051363,-0.040932513250000004,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_150369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_150369.jpg,0.8,0.730623,0.801466,0.768036,0.829640
20251120_181928_400369,43.2,0.0061,0.1397,-1.32,0.4,44.60625,44.38125,45.39375,44.8875,-0.032552083,-0.02734375,-0.05078125,-0.0390625,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_400369.jpg,0.8,0.827442,0.805075,0.783133,0.805321
20251120_181928_400369,43.340625,0.013275000000000007,0.143875,-1.2575,0.42500000000000004,44.8171875,44.634375,45.534375,45.126562500000006,-0.034054165000000004,-0.029826578500000003,-0.05061807125,-0.041186335250000004,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_400369.jpg,0.8,0.827442,0.806568,0.793840,0.805412
20251120_181928_400369,43.48125,0.020450000000000013,0.14805000000000001,-1.1949999999999998,0.45000000000000007,45.028125,44.8875,45.675,45.365625,-0.035556247000000006,-0.032309407000000005,-0.0504548925,-0.0433101705,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_400369.jpg,0.8,0.827442,0.807191,0.801372,0.805436
20251120_181928_400369,43.621875,0.027625000000000025,0.15222500000000003,-1.1324999999999998,0.4750000000000001,45.2390625,45.140625,45.815625,45.604687500000004,-0.03705832900000001,-0.034792235500000004,-0.05029171375,-0.045434005750000006,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_400369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_400369.jpg,0.8,0.827442,0.807661,0.806667,0.805496
20251120_181928_650369,43.7625,0.0348,0.1564,-1.07,0.5,45.45,45.39375,45.95625,45.84375,-0.038560411,-0.037275064,-0.050128535,-0.047557841,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_650369.jpg,0.8,0.786890,0.808095,0.803472,0.822632
20251120_181928_650369,43.931250000000006,0.041850000000000026,0.150825,-1.1400000000000003,0.5250000000000001,45.5765625,45.449999999999996,46.0265625,45.9140625,-0.037464611999999994,-0.03460186749999999,-0.04772298349999999,-0.04516205174999999,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_650369.jpg,0.8,0.786890,0.808084,0.801261,0.822807
20251120_181928_650369,44.1,0.0489,0.14525,-1.21,0.55,45.703125,45.506249999999994,46.096875,45.984375,-0.036368813,-0.031928671,-0.045317432000000005,-0.0427662625,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_650369.jpg,0.8,0.786890,0.807674,0.799685,0.822988
20251120_181928_650369,44.26875,0.055949999999999965,0.13967500000000002,-1.2799999999999998,0.5749999999999998,45.8296875,45.5625,46.1671875,46.0546875,-0.035273014000000005,-0.02925547450000001,-0.04291188050000001,-0.04037047325000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_650369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_650369.jpg,0.8,0.786890,0.806828,0.798495,0.823138
20251120_181928_900369,44.4375,0.063,0.1341,-1.35,0.6,45.95625,45.61875,46.2375,46.125,-0.034177215,-0.026582278,-0.040506329,-0.037974684,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_900369.jpg,0.8,0.699588,0.805300,0.780780,0.802832
20251120_181928_900369,44.578125,0.066325,0.13957499999999998,-1.3150000000000002,0.8499999999999994,46.1953125,45.928125,46.560937499999994,46.378125,-0.03625791125,-0.030249208499999992,-0.04444224674999999,-0.040356012999999996,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_900369.jpg,0.8,0.699588,0.803602,0.767184,0.802774
20251120_181928_900369,44.71875,0.06965000000000002,0.14505,-1.2799999999999998,1.100000000000001,46.434375,46.237500000000004,46.884375,46.63125,-0.03833860750000001,-0.03391613900000002,-0.048378164500000015,-0.04273734200000001,train/episode_192/images/ZED_LEFT/ZED_LEFT_20251120_181928_900369.jpg,train/episode_192/images/road_img/ZED_LEFT_20251120_181928_900369.jpg,0.8,0.699588,0.801994,0.756591,0.802623
